Date,Demographic_category,Administered_Dose1,Administered_Dose1_pct_known,Administered_Dose1_pct_US,Series_Complete_Yes,Administered_Dose1_pct_agegroup,Series_Complete_Pop_pct_agegroup,Series_Complete_Pop_Pct_known,Series_Complete_Pop_Pct_US,Booster_Doses_Vax_pct_agegroup,Booster_Doses_Pop_Pct_known,Booster_Doses_Vax_Pct_US,Booster_Doses_Pop_Pct_known_Last14Days,Booster_Doses_Yes,Booster_Doses_Yes_Last14Days
3/23/21,Ages_12-17_yrs,271677,0.3,0.3,71641,1.1,0.3,0.1,0.1,0,0,0.1,0,0,0
3/23/21,Ages_5-11_yrs,5134,0,0,555,0,0,0,0,0,0,0,0,0,0
3/23/21,Ages_18-24_yrs,3815505,4.1,4.1,1720778,12.5,5.6,3.3,3.3,0,0,3.3,0,0,0
3/23/21,Age_known,93812705,99.9,99.9,52683175,,,99.9,99.9,0,0,99.9,0,0,0
3/23/21,Ages_<5yrs,4779,0,0,1399,0,0,0,0,0,0,0,0,0,0
3/23/21,Race_eth_Hispanic,8726714,12.8,9.3,4126647,13.7,6.5,10.7,7.8,0,0,10.7,0,0,0
3/23/21,Ages_40-49_yrs,11010796,11.7,11.7,5652828,27,13.9,10.7,10.7,0,0,10.7,0,0,0
3/23/21,Race_eth_NHBlack,5387341,7.9,5.7,2725838,13.1,6.6,7.1,5.2,0,0,7.1,0,0,0
3/23/21,Race_eth_NHAIAN,766450,1.1,0.8,516930,31.5,21.2,1.3,1,0,0,1.3,0,0,0
3/23/21,Race_eth_NHWhite,44422451,65.3,47.3,26257034,22.5,13.3,68.2,49.8,0,0,68.2,0,0,0
3/23/21,Race_eth_NHNHOPI,167635,0.2,0.2,95260,18.1,10.3,0.2,0.2,0,0,0.2,0,0,0
3/23/21,Race_eth_known,68049677,99.9,72.5,38486527,,,99.9,73.1,0,0,99.9,0,0,0
3/22/21,Ages_25-39_yrs,13686845,14.9,14.9,7285652,20,10.7,14.1,14.1,0,0,14.1,0,0,0
3/22/21,Ages_65-74_yrs,23102269,25.2,25.2,14209841,72.5,44.6,27.6,27.6,0,0,27.6,0,0,0
3/22/21,Ages_<12yrs,12378,0,0,2421,0,0,0,0,0,0,0,0,0,0
3/22/21,Race_eth_NHAsian,3761158,5.6,4.1,1964572,19.8,10.3,5.2,3.8,0,0,5.2,0,0,0
3/22/21,Race_eth_NHWhite,43530495,65.3,47.4,25696843,22.1,13,68.3,49.9,0,0,68.3,0,0,0
3/22/21,Race_eth_Hispanic,8507645,12.8,9.3,4012781,13.3,6.3,10.7,7.8,0,0,10.7,0,0,0
3/22/21,Race_eth_NHNHOPI,163933,0.2,0.2,93230,17.7,10,0.2,0.2,0,0,0.2,0,0,0
3/22/21,Ages_<5yrs,4750,0,0,1383,0,0,0,0,0,0,0,0,0,0
3/22/21,Ages_40-49_yrs,10679065,11.6,11.6,5531266,26.2,13.6,10.7,10.7,0,0,10.7,0,0,0
3/22/21,Ages_12-17_yrs,255227,0.3,0.3,68552,1,0.3,0.1,0.1,0,0,0.1,0,0,0
3/22/21,Ages_75+_yrs,16972211,18.5,18.5,12284194,74.1,53.6,23.8,23.8,0,0,23.8,0,0,0
3/22/21,Ages_5-11_yrs,5091,0,0,547,0,0,0,0,0,0,0,0,0,0
3/22/21,Ages_50-64_yrs,23444639,25.5,25.5,10468862,36.8,16.4,20.3,20.3,0,0,20.3,0,0,0
3/22/21,Ages_18-24_yrs,3678357,4,4,1682008,12,5.5,3.3,3.3,0,0,3.3,0,0,0
3/22/21,Sex_Female,51124588,56.3,55.7,29540117,30.3,17.5,57.9,57.3,0,0,57.9,0,0,0
3/22/21,Race_eth_unknown,25209540,37.8,27.4,13900803,,,36.9,27,0,0,36.9,0,0,0
3/22/21,Race_eth_known,66633885,99.9,72.6,37633881,,,99.9,73,0,0,99.9,0,0,0
3/22/21,Race_eth_NHMult_Oth,4658289,7,5.1,2716519,63.4,37,7.2,5.3,0,0,7.2,0,0,0
3/22/21,Ages_16-17_yrs,244988,0.3,0.3,66418,2.9,0.8,0.1,0.1,0,0,0.1,0,0,0
3/22/21,US,91843427,,100,51534688,27.7,15.5,,100,0,,100,,0,0
3/22/21,Sex_known,90799911,99.9,98.9,50984606,,,99.9,98.9,0,0,99.9,0,0,0
3/22/21,Ages_12-15_yrs,10239,0,0,2134,0.1,0,0,0,0,0,0,0,0,0
3/22/21,Age_unknown,12436,0,0,1892,,,0,0,0,0,0,0,0,0
3/22/21,Race_eth_NHAIAN,758013,1.1,0.8,507119,31.1,20.8,1.3,1,0,0,1.3,0,0,0
3/22/21,Sex_Male,39675323,43.7,43.2,21444489,24.3,13.1,42.1,41.6,0,0,42.1,0,0,0
3/22/21,Age_known,91830991,99.9,99.9,51532796,,,99.9,99.9,0,0,99.9,0,0,0
3/22/21,Race_eth_NHBlack,5254352,7.9,5.7,2642817,12.7,6.4,7,5.1,0,0,7,0,0,0
3/22/21,Sex_unknown,1043516,1.1,1.1,550082,,,1.1,1.1,0,0,1.1,0,0,0
3/21/21,Race_eth_NHNHOPI,160767,0.2,0.2,91462,17.3,9.8,0.2,0.2,0,0,0.2,0,0,0
3/21/21,Ages_<5yrs,4714,0,0,1378,0,0,0,0,0,0,0,0,0,0
3/21/21,Age_known,90227764,99.9,99.9,50726999,,,99.9,99.9,0,0,99.9,0,0,0
3/21/21,Ages_40-49_yrs,10413356,11.5,11.5,5447769,25.5,13.4,10.7,10.7,0,0,10.7,0,0,0
3/21/21,Ages_<12yrs,12297,0,0,2404,0,0,0,0,0,0,0,0,0,0
3/21/21,Ages_12-17_yrs,240968,0.3,0.3,66432,1,0.3,0.1,0.1,0,0,0.1,0,0,0
3/21/21,Ages_75+_yrs,16889338,18.7,18.7,12153918,73.7,53.1,24,24,0,0,24,0,0,0
3/21/21,Ages_5-11_yrs,5062,0,0,539,0,0,0,0,0,0,0,0,0,0
3/21/21,Ages_16-17_yrs,231231,0.3,0.3,64373,2.8,0.8,0.1,0.1,0,0,0.1,0,0,0
3/21/21,Race_eth_NHMult_Oth,4602449,7,5.1,2685685,62.7,36.6,7.3,5.3,0,0,7.3,0,0,0
3/21/21,Sex_Female,50304560,56.4,55.7,29111300,29.8,17.3,58,57.4,0,0,58,0,0,0
3/21/21,Ages_25-39_yrs,13375923,14.8,14.8,7186640,19.6,10.5,14.2,14.2,0,0,14.2,0,0,0
3/21/21,US,90240099,,100,50728874,27.2,15.3,,100,0,,100,,0,0
3/21/21,Sex_known,89210382,99.9,98.9,50184710,,,99.9,98.9,0,0,99.9,0,0,0
3/21/21,Age_unknown,12335,0,0,1875,,,0,0,0,0,0,0,0,0
3/21/21,Race_eth_NHAsian,3684201,5.6,4.1,1935478,19.4,10.2,5.2,3.8,0,0,5.2,0,0,0
3/21/21,Race_eth_NHWhite,42803894,65.4,47.4,25306623,21.7,12.8,68.3,49.9,0,0,68.3,0,0,0
3/21/21,Sex_Male,38905822,43.6,43.1,21073410,23.8,12.9,42,41.5,0,0,42,0,0,0
3/21/21,Race_eth_known,65476670,99.9,72.6,37038231,,,99.9,73,0,0,99.9,0,0,0
3/21/21,Race_eth_NHAIAN,751294,1.1,0.8,501251,30.9,20.6,1.4,1,0,0,1.4,0,0,0
3/21/21,Race_eth_Hispanic,8331011,12.7,9.2,3935897,13.1,6.2,10.6,7.8,0,0,10.6,0,0,0
3/21/21,Ages_65-74_yrs,22927751,25.4,25.4,13947731,71.9,43.7,27.5,27.5,0,0,27.5,0,0,0
3/21/21,Race_eth_unknown,24763427,37.8,27.4,13690639,,,37,27,0,0,37,0,0,0
3/21/21,Ages_18-24_yrs,3569343,4,4,1654350,11.7,5.4,3.3,3.3,0,0,3.3,0,0,0
3/21/21,Sex_unknown,1029717,1.2,1.1,544164,,,1.1,1.1,0,0,1.1,0,0,0
3/21/21,Ages_12-15_yrs,9737,0,0,2059,0.1,0,0,0,0,0,0,0,0,0
3/21/21,Ages_50-64_yrs,22798788,25.3,25.3,10267755,35.8,16.1,20.2,20.2,0,0,20.2,0,0,0
3/21/21,Race_eth_NHBlack,5143054,7.9,5.7,2581835,12.5,6.3,7,5.1,0,0,7,0,0,0
3/20/21,Ages_50-64_yrs,22537415,25.2,25.2,10170640,35.4,16,20.2,20.2,0,0,20.2,0,0,0
3/20/21,Ages_65-74_yrs,22860506,25.5,25.5,13840892,71.7,43.4,27.5,27.5,0,0,27.5,0,0,0
3/20/21,Sex_unknown,1023937,1.2,1.1,541838,,,1.1,1.1,0,0,1.1,0,0,0
3/20/21,Race_eth_unknown,24568934,37.8,27.4,13587390,,,37,27,0,0,36.9,0,0,0
3/20/21,Ages_40-49_yrs,10294957,11.5,11.5,5405392,25.2,13.3,10.7,10.7,0,0,10.7,0,0,0
3/20/21,Race_eth_NHAIAN,749816,1.2,0.8,500600,30.8,20.6,1.4,1,0,0,1.4,0,0,0
3/20/21,Ages_25-39_yrs,13229091,14.8,14.8,7134232,19.3,10.4,14.2,14.2,0,0,14.2,0,0,0
3/20/21,Race_eth_NHAsian,3642601,5.6,4.1,1917149,19.2,10.1,5.2,3.8,0,0,5.2,0,0,0
3/20/21,Ages_12-15_yrs,9495,0,0,2028,0.1,0,0,0,0,0,0,0,0,0
3/20/21,Ages_75+_yrs,16859616,18.8,18.8,12098184,73.6,52.8,24,24,0,0,24,0,0,0
3/20/21,Race_eth_NHWhite,42505221,65.4,47.5,25133493,21.5,12.7,68.4,49.9,0,0,68.4,0,0,0
3/20/21,Race_eth_NHMult_Oth,4579278,7,5.1,2671161,62.4,36.4,7.3,5.3,0,0,7.3,0,0,0
3/20/21,US,89557537,,100,50358144,27,15.2,,100,0,,100,,0,0
3/20/21,Sex_Female,49950602,56.4,55.8,28905964,29.6,17.2,58,57.4,0,0,58,0,0,0
3/20/21,Race_eth_NHBlack,5101376,7.8,5.7,2558834,12.4,6.2,7,5.1,0,0,7,0,0,0
3/20/21,Sex_known,88533600,99.9,98.9,49816306,,,99.9,98.9,0,0,99.9,0,0,0
3/20/21,Ages_18-24_yrs,3517938,3.9,3.9,1639510,11.5,5.4,3.3,3.3,0,0,3.3,0,0,0
3/20/21,Age_known,89545238,99.9,99.9,50356275,,,99.9,99.9,0,0,99.9,0,0,0
3/20/21,Race_eth_Hispanic,8250630,12.7,9.2,3898442,12.9,6.1,10.6,7.7,0,0,10.6,0,0,0
3/20/21,Race_eth_known,64988601,99.9,72.6,36770750,,,99.9,73,0,0,99.9,0,0,0
3/20/21,Race_eth_NHNHOPI,159679,0.2,0.2,91071,17.2,9.8,0.2,0.2,0,0,0.2,0,0,0
3/20/21,Sex_Male,38582998,43.6,43.1,20910342,23.6,12.8,42,41.5,0,0,42,0,0,0
3/20/21,Ages_16-17_yrs,223945,0.3,0.3,62999,2.7,0.8,0.1,0.1,0,0,0.1,0,0,0
3/20/21,Ages_<5yrs,4702,0,0,1378,0,0,0,0,0,0,0,0,0,0
3/20/21,Ages_5-11_yrs,5055,0,0,534,0,0,0,0,0,0,0,0,0,0
3/20/21,Age_unknown,12299,0,0,1869,,,0,0,0,0,0,0,0,0
3/20/21,Ages_<12yrs,12275,0,0,2398,0,0,0,0,0,0,0,0,0,0
3/20/21,Ages_12-17_yrs,233440,0.3,0.3,65027,0.9,0.3,0.1,0.1,0,0,0.1,0,0,0
3/19/21,Ages_40-49_yrs,10063640,11.4,11.4,5307137,24.7,13,10.7,10.7,0,0,10.7,0,0,0
3/19/21,Ages_25-39_yrs,12949811,14.7,14.7,7018493,18.9,10.3,14.2,14.2,0,0,14.2,0,0,0
3/19/21,Race_eth_NHWhite,41908494,65.5,47.5,24727868,21.2,12.5,68.4,50,0,0,68.4,0,0,0
3/19/21,Race_eth_Hispanic,8069541,12.6,9.2,3806134,12.7,6,10.5,7.7,0,0,10.5,0,0,0
3/19/21,Age_known,88135178,99.9,99.9,49497408,,,99.9,99.9,0,0,99.9,0,0,0
3/19/21,Ages_75+_yrs,16782427,19,19,11968179,73.3,52.2,24.2,24.2,0,0,24.2,0,0,0
3/19/21,Ages_5-11_yrs,5027,0,0,528,0,0,0,0,0,0,0,0,0,0
3/19/21,Ages_16-17_yrs,212033,0.2,0.2,60348,2.5,0.7,0.1,0.1,0,0,0.1,0,0,0
3/19/21,Ages_12-15_yrs,9014,0,0,1978,0.1,0,0,0,0,0,0,0,0,0
3/19/21,Ages_<12yrs,12199,0,0,2380,0,0,0,0,0,0,0,0,0,0
3/19/21,Ages_<5yrs,4679,0,0,1371,0,0,0,0,0,0,0,0,0,0
3/19/21,Age_unknown,12214,0,0,1842,,,0,0,0,0,0,0,0,0
3/19/21,Sex_unknown,1010285,1.2,1.1,536809,,,1.1,1.1,0,0,1.1,0,0,0
3/19/21,Race_eth_NHAIAN,745446,1.2,0.8,493636,30.6,20.3,1.4,1,0,0,1.4,0,0,0
3/19/21,US,88147392,,100,49499250,26.5,14.9,,100,0,,100,,0,0
3/19/21,Sex_known,87137107,99.9,98.9,48962441,,,99.9,98.9,0,0,99.9,0,0,0
3/19/21,Race_eth_known,63977599,99.9,72.6,36138593,,,99.9,73,0,0,99.9,0,0,0
3/19/21,Race_eth_NHMult_Oth,4531827,7.1,5.1,2639060,61.7,35.9,7.3,5.3,0,0,7.3,0,0,0
3/19/21,Sex_Female,49213466,56.5,55.8,28428951,29.2,16.9,58.1,57.4,0,0,58.1,0,0,0
3/19/21,Race_eth_NHAsian,3568598,5.6,4,1883920,18.8,9.9,5.2,3.8,0,0,5.2,0,0,0
3/19/21,Ages_18-24_yrs,3423989,3.9,3.9,1607569,11.2,5.3,3.2,3.2,0,0,3.2,0,0,0
3/19/21,Race_eth_unknown,24169791,37.8,27.4,13360653,,,37,27,0,0,37,0,0,0
3/19/21,Sex_Male,37923641,43.5,43,20533490,23.2,12.6,41.9,41.5,0,0,41.9,0,0,0
3/19/21,Ages_65-74_yrs,22696468,25.8,25.7,13582651,71.2,42.6,27.4,27.4,0,0,27.4,0,0,0
3/19/21,Race_eth_NHNHOPI,156425,0.2,0.2,89584,16.8,9.6,0.2,0.2,0,0,0.2,0,0,0
3/19/21,Race_eth_NHBlack,4997268,7.8,5.7,2498391,12.1,6.1,6.9,5,0,0,6.9,0,0,0
3/19/21,Ages_12-17_yrs,221047,0.3,0.3,62326,0.9,0.2,0.1,0.1,0,0,0.1,0,0,0
3/19/21,Ages_50-64_yrs,21985597,24.9,24.9,9948673,34.5,15.6,20.1,20.1,0,0,20.1,0,0,0
3/18/21,Ages_25-39_yrs,12519350,14.6,14.6,6860619,18.3,10,14.2,14.2,0,0,14.2,0,0,0
3/18/21,Race_eth_Hispanic,7805651,12.5,9.1,3685443,12.2,5.8,10.5,7.6,0,0,10.5,0,0,0
3/18/21,Ages_40-49_yrs,9711572,11.3,11.3,5175968,23.8,12.7,10.7,10.7,0,0,10.7,0,0,0
3/18/21,Ages_50-64_yrs,21119465,24.6,24.6,9654912,33.2,15.2,20,20,0,0,20,0,0,0
3/18/21,Race_eth_known,62353189,99.9,72.6,35231694,,,99.9,73,0,0,99.9,0,0,0
3/18/21,Race_eth_NHMult_Oth,4452526,7.1,5.2,2592667,60.6,35.3,7.4,5.4,0,0,7.4,0,0,0
3/18/21,Ages_18-24_yrs,3275660,3.8,3.8,1563866,10.7,5.1,3.2,3.2,0,0,3.2,0,0,0
3/18/21,Race_eth_NHBlack,4837541,7.8,5.6,2416280,11.7,5.9,6.9,5,0,0,6.9,0,0,0
3/18/21,Race_eth_NHWhite,40901397,65.6,47.6,24125654,20.7,12.2,68.5,50,0,0,68.5,0,0,0
3/18/21,Sex_Male,36884614,43.4,42.9,19996113,22.6,12.2,41.9,41.4,0,0,41.9,0,0,0
3/18/21,Ages_75+_yrs,16655417,19.4,19.4,11764709,72.7,51.4,24.4,24.4,0,0,24.4,0,0,0
3/18/21,Ages_<5yrs,4623,0,0,1354,0,0,0,0,0,0,0,0,0,0
3/18/21,Race_eth_unknown,23581305,37.8,27.4,13045861,,,37,27,0,0,37,0,0,0
3/18/21,Ages_12-15_yrs,8545,0,0,1899,0.1,0,0,0,0,0,0,0,0,0
3/18/21,Age_known,85922470,99.9,99.9,48275748,,,99.9,99.9,0,0,99.9,0,0,0
3/18/21,Ages_65-74_yrs,22422841,26.1,26.1,13193928,70.3,41.4,27.3,27.3,0,0,27.3,0,0,0
3/18/21,Ages_5-11_yrs,4988,0,0,503,0,0,0,0,0,0,0,0,0,0
3/18/21,Ages_12-17_yrs,206106,0.2,0.2,59419,0.8,0.2,0.1,0.1,0,0,0.1,0,0,0
3/18/21,Sex_known,84944630,99.9,98.8,47749934,,,99.9,98.9,0,0,99.9,0,0,0
3/18/21,Race_eth_NHAsian,3468271,5.6,4,1840144,18.3,9.7,5.2,3.8,0,0,5.2,0,0,0
3/18/21,Race_eth_NHNHOPI,152477,0.2,0.2,87552,16.4,9.4,0.2,0.2,0,0,0.2,0,0,0
3/18/21,Sex_unknown,989866,1.2,1.2,527625,,,1.1,1.1,0,0,1.1,0,0,0
3/18/21,Sex_Female,48060016,56.6,55.9,27753821,28.5,16.5,58.1,57.5,0,0,58.1,0,0,0
3/18/21,Age_unknown,12026,0,0,1811,,,0,0,0,0,0,0,0,0
3/18/21,US,85934496,,100,48277559,25.9,14.5,,100,0,,100,,0,0
3/18/21,Ages_<12yrs,12059,0,0,2327,0,0,0,0,0,0,0,0,0,0
3/18/21,Race_eth_NHAIAN,735326,1.2,0.9,483954,30.2,19.9,1.4,1,0,0,1.4,0,0,0
3/18/21,Ages_16-17_yrs,197561,0.2,0.2,57520,2.4,0.7,0.1,0.1,0,0,0.1,0,0,0
3/17/21,Sex_Female,46874454,56.7,56,27100130,27.8,16.1,58.2,57.6,0,0,58.2,0,0,0
3/17/21,Ages_40-49_yrs,9370820,11.2,11.2,5065532,23,12.4,10.8,10.8,0,0,10.8,0,0,0
3/17/21,Ages_16-17_yrs,184121,0.2,0.2,54991,2.2,0.7,0.1,0.1,0,0,0.1,0,0,0
3/17/21,Age_known,83628497,99.9,99.9,47072652,,,99.9,99.9,0,0,99.9,0,0,0
3/17/21,Race_eth_NHAIAN,725877,1.2,0.9,472915,29.8,19.4,1.4,1,0,0,1.4,0,0,0
3/17/21,Race_eth_NHAsian,3366991,5.5,4,1799731,17.7,9.5,5.2,3.8,0,0,5.2,0,0,0
3/17/21,Ages_18-24_yrs,3133046,3.7,3.7,1528722,10.2,5,3.2,3.2,0,0,3.2,0,0,0
3/17/21,Ages_65-74_yrs,22106083,26.4,26.4,12765267,69.3,40,27.1,27.1,0,0,27.1,0,0,0
3/17/21,Race_eth_unknown,22973792,37.9,27.5,12733977,,,37.1,27.1,0,0,37.1,0,0,0
3/17/21,Age_unknown,11820,0,0,1787,,,0,0,0,0,0,0,0,0
3/17/21,Race_eth_NHWhite,39831623,65.7,47.6,23518597,20.2,11.9,68.5,50,0,0,68.5,0,0,0
3/17/21,Race_eth_NHNHOPI,148408,0.2,0.2,85333,16,9.2,0.2,0.2,0,0,0.2,0,0,0
3/17/21,Race_eth_NHBlack,4683243,7.7,5.6,2342477,11.4,5.7,6.8,5,0,0,6.8,0,0,0
3/17/21,Ages_5-11_yrs,4949,0,0,491,0,0,0,0,0,0,0,0,0,0
3/17/21,Ages_12-17_yrs,192199,0.2,0.2,56831,0.8,0.2,0.1,0.1,0,0,0.1,0,0,0
3/17/21,Race_eth_known,60666523,99.9,72.5,34340458,,,99.9,72.9,0,0,99.9,0,0,0
3/17/21,Ages_<5yrs,4580,0,0,1342,0,0,0,0,0,0,0,0,0,0
3/17/21,Ages_50-64_yrs,20202316,24.2,24.2,9386518,31.7,14.7,19.9,19.9,0,0,19.9,0,0,0
3/17/21,Ages_<12yrs,11936,0,0,2296,0,0,0,0,0,0,0,0,0,0
3/17/21,Sex_Male,35795129,43.3,42.8,19454389,21.9,11.9,41.8,41.3,0,0,41.8,0,0,0
3/17/21,Ages_25-39_yrs,12102548,14.5,14.5,6727617,17.7,9.8,14.3,14.3,0,0,14.3,0,0,0
3/17/21,Sex_known,82669583,99.9,98.8,46554519,,,99.9,98.9,0,0,99.9,0,0,0
3/17/21,Ages_12-15_yrs,8078,0,0,1840,0,0,0,0,0,0,0,0,0,0
3/17/21,Sex_unknown,970734,1.2,1.2,519920,,,1.1,1.1,0,0,1.1,0,0,0
3/17/21,Ages_75+_yrs,16509549,19.7,19.7,11539869,72.1,50.4,24.5,24.5,0,0,24.5,0,0,0
3/17/21,Race_eth_Hispanic,7540411,12.4,9,3572534,11.8,5.6,10.4,7.6,0,0,10.4,0,0,0
3/17/21,Race_eth_NHMult_Oth,4369970,7.2,5.2,2548871,59.5,34.7,7.4,5.4,0,0,7.4,0,0,0
3/17/21,US,83640317,,100,47074439,25.2,14.2,,100,0,,100,,0,0
3/16/21,Race_eth_NHWhite,38836539,65.7,47.6,22928952,19.7,11.6,68.5,49.9,0,0,68.5,0,0,0
3/16/21,US,81513644,,100,45945737,24.6,13.8,,100,0,,100,,0,0
3/16/21,Race_eth_NHMult_Oth,4295066,7.3,5.3,2509566,58.5,34.2,7.5,5.5,0,0,7.5,0,0,0
3/16/21,Ages_18-24_yrs,3004417,3.7,3.7,1496577,9.8,4.9,3.3,3.3,0,0,3.3,0,0,0
3/16/21,Race_eth_NHBlack,4539441,7.7,5.6,2271316,11,5.5,6.8,4.9,0,0,6.8,0,0,0
3/16/21,Race_eth_NHNHOPI,144531,0.2,0.2,82959,15.6,8.9,0.2,0.2,0,0,0.2,0,0,0
3/16/21,Ages_50-64_yrs,19342849,23.7,23.7,9149475,30.4,14.4,19.9,19.9,0,0,19.9,0,0,0
3/16/21,Sex_Female,45774532,56.8,56.2,26488696,27.2,15.7,58.3,57.7,0,0,58.3,0,0,0
3/16/21,Ages_<12yrs,11839,0,0,2259,0,0,0,0,0,0,0,0,0,0
3/16/21,Ages_65-74_yrs,21807966,26.8,26.8,12351183,68.4,38.7,26.9,26.9,0,0,26.9,0,0,0
3/16/21,Age_unknown,11676,0,0,1765,,,0,0,0,0,0,0,0,0
3/16/21,Ages_16-17_yrs,170710,0.2,0.2,53152,2,0.6,0.1,0.1,0,0,0.1,0,0,0
3/16/21,Ages_12-17_yrs,178361,0.2,0.2,54919,0.7,0.2,0.1,0.1,0,0,0.1,0,0,0
3/16/21,Race_eth_NHAIAN,715237,1.2,0.9,462636,29.4,19,1.4,1,0,0,1.4,0,0,0
3/16/21,Ages_12-15_yrs,7651,0,0,1767,0,0,0,0,0,0,0,0,0,0
3/16/21,Sex_known,80561163,99.9,98.8,45434380,,,99.9,98.9,0,0,99.9,0,0,0
3/16/21,Age_known,81501968,99.9,99.9,45943972,,,99.9,99.9,0,0,99.9,0,0,0
3/16/21,Ages_25-39_yrs,11722741,14.4,14.4,6609727,17.1,9.7,14.4,14.4,0,0,14.4,0,0,0
3/16/21,Ages_5-11_yrs,4909,0,0,477,0,0,0,0,0,0,0,0,0,0
3/16/21,Sex_Male,34786631,43.2,42.7,18945684,21.3,11.6,41.7,41.2,0,0,41.7,0,0,0
3/16/21,Race_eth_Hispanic,7289455,12.3,8.9,3474353,11.4,5.4,10.4,7.6,0,0,10.4,0,0,0
3/16/21,Sex_unknown,952481,1.2,1.2,511357,,,1.1,1.1,0,0,1.1,0,0,0
3/16/21,Ages_<5yrs,4546,0,0,1331,0,0,0,0,0,0,0,0,0,0
3/16/21,Ages_75+_yrs,16373231,20.1,20.1,11310970,71.5,49.4,24.6,24.6,0,0,24.6,0,0,0
3/16/21,Race_eth_NHAsian,3271070,5.5,4,1763060,17.2,9.3,5.3,3.8,0,0,5.3,0,0,0
3/16/21,Race_eth_unknown,22422303,37.9,27.5,12452891,,,37.2,27.1,0,0,37.2,0,0,0
3/16/21,Race_eth_known,59091339,99.9,72.5,33492842,,,99.9,72.9,0,0,99.9,0,0,0
3/16/21,Ages_40-49_yrs,9060564,11.1,11.1,4968862,22.2,12.2,10.8,10.8,0,0,10.8,0,0,0
3/15/21,Ages_12-15_yrs,7346,0,0,1700,0,0,0,0,0,0,0,0,0,0
3/15/21,Race_eth_unknown,21917816,38,27.5,12182043,,,37.2,27.1,0,0,37.2,0,0,0
3/15/21,Ages_50-64_yrs,18568522,23.3,23.3,8935140,29.2,14,19.9,19.9,0,0,19.9,0,0,0
3/15/21,Sex_Male,33879454,43.1,42.6,18467755,20.7,11.3,41.6,41.1,0,0,41.6,0,0,0
3/15/21,Ages_65-74_yrs,21518791,27,27,11961533,67.5,37.5,26.6,26.6,0,0,26.6,0,0,0
3/15/21,Ages_75+_yrs,16237709,20.4,20.4,11092012,70.9,48.4,24.7,24.7,0,0,24.7,0,0,0
3/15/21,Race_eth_NHAIAN,706125,1.2,0.9,455836,29,18.7,1.4,1,0,0,1.4,0,0,0
3/15/21,Sex_Female,44768333,56.9,56.3,25926383,26.6,15.4,58.4,57.7,0,0,58.4,0,0,0
3/15/21,Age_known,79573008,99.9,99.9,44896886,,,99.9,99.9,0,0,99.9,0,0,0
3/15/21,Ages_<12yrs,11736,0,0,2233,0,0,0,0,0,0,0,0,0,0
3/15/21,Ages_25-39_yrs,11387418,14.3,14.3,6503834,16.7,9.5,14.5,14.5,0,0,14.5,0,0,0
3/15/21,Race_eth_known,57666744,99.9,72.5,32716577,,,99.9,72.9,0,0,99.9,0,0,0
3/15/21,Age_unknown,11554,0,0,1738,,,0,0,0,0,0,0,0,0
3/15/21,Sex_unknown,936775,1.2,1.2,504486,,,1.1,1.1,0,0,1.1,0,0,0
3/15/21,US,79584562,,100,44898624,24,13.5,,100,0,,100,,0,0
3/15/21,Ages_40-49_yrs,8785854,11,11,4881067,21.5,12,10.9,10.9,0,0,10.9,0,0,0
3/15/21,Race_eth_Hispanic,7061238,12.2,8.9,3383112,11.1,5.3,10.3,7.5,0,0,10.3,0,0,0
3/15/21,Ages_18-24_yrs,2895539,3.6,3.6,1467934,9.5,4.8,3.3,3.3,0,0,3.3,0,0,0
3/15/21,Race_eth_NHMult_Oth,4219329,7.3,5.3,2472584,57.5,33.7,7.6,5.5,0,0,7.6,0,0,0
3/15/21,Race_eth_NHBlack,4403855,7.6,5.5,2205101,10.7,5.4,6.7,4.9,0,0,6.7,0,0,0
3/15/21,Race_eth_NHNHOPI,140806,0.2,0.2,80969,15.2,8.7,0.2,0.2,0,0,0.2,0,0,0
3/15/21,Ages_<5yrs,4503,0,0,1319,0,0,0,0,0,0,0,0,0,0
3/15/21,Ages_16-17_yrs,160093,0.2,0.2,51433,1.9,0.6,0.1,0.1,0,0,0.1,0,0,0
3/15/21,Ages_5-11_yrs,4871,0,0,468,0,0,0,0,0,0,0,0,0,0
3/15/21,Ages_12-17_yrs,167439,0.2,0.2,53133,0.7,0.2,0.1,0.1,0,0,0.1,0,0,0
3/15/21,Sex_known,78647787,99.9,98.8,44394138,,,99.9,98.9,0,0,99.9,0,0,0
3/15/21,Race_eth_NHWhite,37952488,65.8,47.7,22392757,19.2,11.3,68.4,49.9,0,0,68.4,0,0,0
3/15/21,Race_eth_NHAsian,3182903,5.5,4,1726218,16.8,9.1,5.3,3.8,0,0,5.3,0,0,0
3/14/21,Ages_75+_yrs,16129149,20.7,20.7,10911188,70.4,47.6,24.8,24.8,0,0,24.8,0,0,0
3/14/21,Race_eth_NHWhite,37270062,65.9,47.7,21947264,18.9,11.1,68.4,49.8,0,0,68.4,0,0,0
3/14/21,Race_eth_Hispanic,6888611,12.2,8.8,3310640,10.8,5.2,10.3,7.5,0,0,10.3,0,0,0
3/14/21,Race_eth_NHNHOPI,138024,0.2,0.2,78824,14.9,8.5,0.2,0.2,0,0,0.2,0,0,0
3/14/21,Race_eth_NHAsian,3111404,5.5,4,1694844,16.4,8.9,5.3,3.8,0,0,5.3,0,0,0
3/14/21,Age_unknown,11250,0,0,1515,,,0,0,0,0,0,0,0,0
